paperId:ID(Paper),title
9411202,"Conserved currents and gauge invariance in Yang-Mills theory"
0107092,"Remarks on Black Hole Degrees of Freedom in String Theory"
9504058,"WBase: a C package to reduce tensor products of Lie algebra representations Description and new developments"
9404040,"Observable algebra for the rational and trigonometric Euler Calogero Moser models"
9711194,"On Integrable Structure behind the Generalized WDVV Equations"
9311017,"Quantization of Gauge Field Theories on the Front-Form without Gauge Constraints I : The Abelian Case"
9308043,"Classification and construction of unitary topological field theories in two dimensions"
9708095,"Scaling Algebras and Renormalization Group in Algebraic Quantum Field Theory II Instructive Examples"
9606130,"2-Dimensional Turbulence: yet another Conformal Field Theory Solution"
9710202,"Finite quantum field theories: Clifford algebras for Yukawa couplings?"
0112079,"de Sitter Spacetimes from Warped Compactifications of IIB String Theory"
9907041,"World-Sheet Corrections Via D-Instantons"
9502003,"Infrared Behaviour of Systems With Goldstone Bosons"
9812046,"String Theory on AdS_3"
0211010,"Integrability in SFT and new representation of KP tau-function"
9703031,"Probing Five-Dimensional Black Holes with D-Branes"
0302148,"No absorption in de Sitter space"
9911155,"Duality in a fermion-like formulation for the electromagnetic field"
9206061,"Extended form method of antifield-BRST formalism for topological quantum field theories"
9804088,"Spacetime locality in Sp(2) symmetric lagrangian formalism"
9909024,"Evolution of the Bogoluibov Renormalization Group"
9806190,"Time exponentiation of a Wilson loop for Yang-Mills theories in 2+psilon dimensions"
0107219,"The Gauge Technique in QED_{2+1}"
9505050,"Action functionals for strings in four dimensions"
9606197,"The effective action of (2+1)-dimensional QED: the effect of finite fermion density"
9703056,"D-Branes in Curved Space"
9802198,"Near Horizon Geometry and Black Holes in Four Dimensions"
0204147,"Strings from Quivers, Membranes from Moose"
9511108,"N=2 Heterotic Superstring and its Dual Theory in Five Dimensions"
0302163,"Exact Results in Non-Supersymmetric Large N Orientifold Field Theories"
9511082,"Nonequilibrium Quantum Scalar Fields in Cosmology"
9308086,"The Conserved Charges and Integrability of the Conformal Affine Toda Models"
0010058,"Note on Noncommutative Tachyon in Matrix Models"
9402113,"Exact Solution of a Boundary Conformal Field Theory"
9903253,"Chiral symmetry breaking as a consequence of nontrivial spatial topology"
0001010,"Instantons, Euclidean supersymmetry and Wick rotations"
9810196,"Differential dispersion relations with an arbitrary number of subtractions: a recursive approach"
9903122,"Explicit N=2 supersymmetry for higher-spin massless fields in D=4 AdS superspace"
9405110,"Poisson Structure Induced (Topological) Field Theories"
0303232,"Non-Standard Intersections of S-Branes in D=11 Supergravity"
9505008,"Minimal Unitary Models and The Closed SU(2)-q Invariant Spin Chain"
9201062,"Poisson bracket algebra for chiral group elements in the WZNW model"
9503206,"Planckian Scattering and Shock Wave Mixing in General Relativity and Dilaton Gravity"
9707016,"Kinks Inside Supersymmetric Domain Ribbons"
0001101,"Standard Model Vacua in Heterotic M-Theory"
9710194,"t Hooft Loop Average in the Vicinity of the Londons Limit and the Quartic Cumulant of the Field Strength Tensors"
0206224,"Bootstrap equations and correlation functions for the Heisenberg XYZ antiferromagnet"
9307163,"Conformal non-Abelian Thirring models"
9302052,"Strings in Curved Spacetimes"
9701166,"World-Volume Action of the M Theory Five-Brane"
9810032,"A Spin Chain Primer"
9704056,"Universality of Correlation Functions in Random Matrix Models of QCD"
9701148,"The Two-Dimensional O(2) Model on a Random Planar Lattice at Strong Coupling"
0211238,"MSFT : Moyal Star Formulation of String Field Theory"
0110281,"BPS D3-branes on smooth ALE manifolds"
0303220,"Note on Plane Wave Quantum Mechanics"
9905118,"Worldvolume Dynamics of D-branes in a D-brane Background"
9405151,"Type B Topological Matter, Kodaira-Spencer Theory, and Mirror Symmetry"
0107196,"Confinement with Kalb - Ramond Fields"
9607067,"The Second Superstring Revolution"
9609217,"Brane Surgery"
9901005,"Issues of Heterotic (0,2) Compactifications"
0303238,"Accelerating Cosmologies from S-Branes"
9604145,"Local realizations of $q$-Oscillators in Quantum Mechanics"
0005162,"Exponential Hierarchy From Spacetime Variable String Vacua"
9510138,"Discontinuous BPS spectra in $N = 2$ gauge theory"
9803127,"3-String Junction and BPS Saturated Solutions in SU(3) Supersymmetric Yang-Mills Theory"
9803215,"Quantum Probes of Repulsive Singularities in N = 2 Supergravity"
0112091,"Supersymmetric Harmonic Maps into Lie Groups"
9301017,"Nonperturbative Solution of the Super-Virasoro Constraints"
9911172,"On the Supergravity Evaluation of Wilson Loop Correlators in Confining Theories"
9805020,"Massive Spinning Particle in Any Dimension I Integer Spins"
9305092,"Comments on the Gribov Ambiguity"
9611128,"Chaos, Scaling and Existence of a Continuum Limit in Classical Non-Abelian Lattice Gauge Theory"
0210176,"Static spherisymmetric solutions, gravitational lensing and perihelion precession in Einstein--Kalb--Ramond theory"
9910173,"Product Integral Formalism and Non-Abelian Stokes Theorem"
0304252,"Classical Solutions for Poisson Sigma Models on a Riemann surface"
9401157,"Theory of Loops and Strings with Matter in the Adjoint Representation"
0301179,"Rolling down to D-brane and tachyon matter"
9908117,"Coherent States in Field Theory"
9411181,"Solutions to the Quantized Knizhnik-Zamolodchikov Equation and the Bethe Ansatz"
9906058,"On Spherically Symmetric Breathers in Scalar Theories"
0110178,"Schwinger type processes via branes and their gravity duals"
9805114,"The Holographic Bound in Anti-de Sitter Space"
9411153,"Black holes in generalized dilaton gravity in two dimensions"
9610224,"Structure constants for the osp(1|2) current algebra"
9912100,"Closed String Brane-Like States, Brane Bound States and Noncommutative Branes"
0206012,"D-geometric Structure of Orbifolds"
9806225,"Matrix Theory Description of Schwarzschild Black Holes in the Regime N >> S"
0002133,"Ramond-Ramond Field Transformation"
9710228,"On central charges and the entropy in matrix theory"
0007156,"Space-Time Noncommutativity, Discreteness of Time and Unitarity"
9310139,"On the fundamental representation of Borcherds algebras with one imaginary simple root"
0002169,"String Partition Functions and Infinite Products"
0201265,"D1D5 systems and AdS/CFT correspondences with 16 supercharges"
0003225,"On the confining potential in 4d $SU(N_c)$ gauge theory with dilaton"
9312211,"The Projection Postulate of Quantum Mechanics on the Lightcone"
9506197,"Remarks on chiral symmetry breaking with massless fermions"
0207119,"Rolling Tachyon in Brane World Cosmology from Superstring Field Theory"
0103103,"Testing the Uniqueness of the Open Bosonic String Field Theory Vacuum"
9706151,"Emission rates, the Correspondence Principle and the Information Paradox"
9801062,"Invariant Regularization of Supersymmetric Chiral Gauge Theory"
9704003,"Note on the deformation of chiral algebra"
0104256,"A fresh look at the Bohr-Rosenfeld analysis and a proof of a conjecture of Heisenberg"
9907220,"Gauge Transformations on Massless Spin-1/2 Particles and Neutrino Polarization as a Consequence of Gauge Invariance"
9801047,"A Comment on Compactification of M-Theory on an (Almost) Light-Like Circle"
0208076,"Supersymmetric Gauge Theories, Vortices and Equivariant Cohomology"
0104257,"Massive 3+1 Aharonov-Bohm fermions in an MIT cylinder"
0303149,"On the relation between quantum Liouville theory and the quantized Teichmuller spaces"
9905093,"On the Groundstate of Yang-Mills Quantum Mechanics"
9703173,"Path Integral Invariance under Point Transformations"
9812165,"On (multi-)center branes and exact string vacua"
0301213,"Noncommutative Burgers Equation"
9905050,"Explicit Modular Invariant Two-Loop Superstring Amplitude Relevant for R^4"
0010292,"M-theory duality and BPS-extended supergravity"
0009038,"Some Issues in Non-commutative Tachyon Condensation"
9405114,"Vortex Motion In Charged Fluids"
9606038,"Mean Field Theory for Fermion-based U(2) Anyons"
9410182,"Low Energy Description of Fermion Pairs in Topologically Massive QED$_{2+1}$ with $N$ Flavours"
9406020,"Spinon Bases, Yangian Symmetry and Fermionic Representations of Virasoro Characters in Conformal Field Theory"
0208111,"Integrable aspects of the scaling q-state Potts models I: bound states and bootstrap closure"
9805132,"A noncommutative-geometric interpretation of the resolution of equivariant instanton moduli spaces"
0103187,"Higher-Derivative Gravity and the AdS/CFT Correspondence"
0211012,"Experimental String Field Theory"
9906141,"One-loop effective potential of N=1 supersymmetric theory and decoupling effects"
9303060,"Neutrino Masses in Superstring Derived Standard--like Models"
0110212,"State-Space Based Approach to Particle Creation in Spatially Uniform Electric Fields"
0210242,"Quaternionic Madelung Transformation and Non-Abelian Fluid Dynamics"
9903173,"Wegner-Houghton equation and derivative expansion"
9905044,"Fate of unoriented bosonic string after tachyon condensation"
9803131,"Anti-de Sitter Space, Thermal Phase Transition, And Confinement In Gauge Theories"
0012244,"Heisenberg-type structures of one-dimensional quantum Hamiltonians"
9906230,"Target-Superspace in 2d Dilatonic Supergravity"
9401022,"Solutions of matrix models in the DIII generator ensemble"
0104116,"Electron-electron attractive interaction in Maxwell-Chern-Simons QED3 at zero temperature"
9510095,"Row Transfer Matrix Functional Relations for Baxters Eight-Vertex and Six-Vertex Models with Open Boundaries Via More General Reflection Matrices"
0104079,"Spontaneous symmetry breaking in the gl(N)-NLS hierarchy on the half line"
9705071,"Strong-weak coupling duality in non-abelian gauge theories"
9604047,"Stringy black holes and energy conditions"
9901076,"S-Matrices from AdS Spacetime"
0301218,"Extranatural Inflation"
0208066,"Strings in RR Plane Wave Background at Finite Temperature"
0303252,"On the Possibility of Large Axion Decay Constants"
0110250,"A New Method of Constructing Black Hole Solutions in Einstein and 5D Gravity"
0007239,"Quantum effects, brane tension and large hierarchy in the brane-world"
9409099,"Supersymmetry and SU(2)xU(1) breaking with naturally vanishing vacuum energy"
9504051,"Chiral and axial anomalies in the framework of generalized Hamiltonian BFV-quantization"
0206098,"Non-supersymmetric deformations of the dual of a confining gauge theory"
9912219,"Application of Tomita-Takesaki theory in algebraic euclidean field theories"
0211005,"Some recent results in calculating the Casimir energy at zero and finite temperature"
9809062,"On the Nonabelian Aharonov Bohm Scattering of Spinless Particles"
9309013,"Perturbative Renormalization in Quantum Mechanics"
0303247,"QED from six-dimensional vortex and gauge anomalies"
0210091,"Scaling Violations in Yang-Mills Theories and Strings in AdS_5"
9206090,"Polynomial averages in the Kontsevich model"
9610173,"Anomaly and Condensate in the Light-Cone Schwinger Model"
9403132,"Renormalization-Group Improved Effective Potential for Finite Grand Unified Theories in Curved Spacetime"
9410139,"The BV Quantisation of Superparticles Type I and II"
0009137,"Null Vectors in Logarithmic Conformal Field Theory"
9510019,"The five-dimensional Kepler Problem as an SU(2) Gauge System: Algebraic Constraint Quantization"
0202048,"Entropy Bounds in $Rimes S^3$ Geometries"
0204004,"Strings in homogeneous gravitational waves and null holography"
9606062,"Space-time singularities and the axion in the Poincare coset models ISO(2,1)/H"
9707050,"Probing integrable perturbations of conformal theories using singular vectors II: N=1 superconformal theories"
9608129,"N=2 Moduli Spaces and N=1 Dualities for SO(n_c) and USp(2n_c) SuperQCD"
0107178,"The Stringy Quantum Hall Fluid"
0110246,"Generalized Grassmann Algebras and its Connection to the Extended Supersymmetric Models"
9304080,"Construction of Affine and Conformal Affine Toda Solitons by Hirotas Method"
9602101,"Operator realization of the SU(2) WZNW model"
9510160,"The Lorentz-Dirac Equation and the Physical Meaning of the Maxwells Fields"
9703014,"Quasi-Topological Field Theories in Two Dimensions as Soluble Models"
9912167,"Perturbative analysis on infrared and ultraviolet aspects of noncommutative QED on R^4"
9407038,"On the constrained KP hierarchy"
0202113,"Renormalization of the Periodic Scalar Field Theory by Polchinskis Renormalization Group Method"
0109064,"Quarter BPS Operators in N=4 SYM"
0205153,"Quantisation of heta-expanded non-commutative QED"
0011203,"Supersymmetry and finite-temperature strings"
9512024,"A Comment on Non-Chiral Operators in SQCD and its Dual"
9509013,"WZNW Models and Gauged WZNW Models Based on a Family of Solvable Lie Algebras"
0304087,"Many-Body Superconformal Systems from Hamiltonian Reductions"
0201240,"Nonabelian braid statistics versus projective permutation statistics"
9410094,"Statistical Properties of Strings"
9406200,"Physical Aspects of Differential Calculi on Commutative Algebras"
0107098,"Non-orientable Boundary Superstring Field theory with Tachyon field"
0007031,"Remarks on the existence of Spinning Membrane Actions"
9301076,"Dual Isomonodromic Deformations and Moment Maps to Loop Algebras"
9607063,"Nonperturbative calculation of Green and vertex functions in terms of particle contours"
9407102,"Symmetric Monopoles"
0009098,"Perturbative ultraviolet and infrared dynamics of noncommutative quantum field theory"
9909003,"A Note on non-supersymmetric open-string orbifolds with a quantised B_ab"
9309098,"Thermal matter and radiation in a gravitational field"
9310010,"Exact solution of the two-dimensional Dirac oscillator"
9310061,"A Krichever--Novikov Formulation of W--Algebras on Riemann Surfaces"
9810131,"The electromagnetic field near a dielectric half-space"
9405186,"On the Geometry of W_n gravity"
9902020,"A Model of Nonlocal Quantum Electrodynamics : Times Arrow and EPR-like Quantum Correlation"
9608174,"On Euclidean spinors and Wick rotations"
9611204,"Stabilizing dilaton and moduli vacua in string and M--Theory cosmology"
9811226,"Niemeier self-dual lattices and topological phase transitions"
0204236,"The Rotation and Shear of a String"
9803103,"Supergravity Solutions for Branes Localized Within Branes"
9706214,"New Conformal Gauging and the Electromagnetic Theory of Weyl"
0301095,"Intersection Rules for S-Branes"
0109054,"Orientiworld"
0012024,"The BRS invariance of noncommutative U(N) Yang-Mills theory at the one-loop level"
9305018,"On the determination of the dilaton-antisymmetric tensor couplings in supergravity theories"
9512211,"Strings, Matrix Models, and Meanders"
9706164,"Exactly and Quasi-Exactly Solvable Models on the Basis of $osp(2|1)$"
9707116,"Trefoil knot and ad-hoc classification of elementary fields in the Standard Model"
0011094,"Matrix Model, Noncommutative Gauge Theory and the Tachyon Potential"
9206053,"On Correlation Functions for Non-critical Strings with c<1 but d>1"
9902150,"Dynamically Favored Chiral Symmetry Breakings in Supersymmetric Quantum Chromodynamics"
9610217,"The quantum SKdV$_{1,4}$ equation at $c=3$"
0301001,"Precanonical quantization of Yang-Mills fields and the functional Schroedinger representation"
0302202,"Bosonization and Duality Aspects in Superfluids and Superconductors"
9607146,"Relic gravitons from the pre-big bang: what we know and what we do not know"
0302161,"A note and a new perspective on particle horizon problem"
9910140,"On possibility of Decoherence due to Relativistic Effect"
0012211,"Taming the supergravity description of non-BPS D-branes: the D/Dbar solution"
9909007,"BPS States in 10+2 Dimensions"
9706225,"Euclidean SYM Theories by Time Reduction and Special Holonomy Manifolds"
9511024,"Classical Geometry and Target Space Duality"
0110034,"Fivebranes Wrapped on SLAG Three-Cycles and Related Geometry"
9608125,"Universality of the Operator Product Expansions of SCFT_4"
0108173,"The nu=5/2 quantum Hall state revisited: spontaneous breaking of the chiral fermion parity and phase transition between abelian and non-abelian statistics"
0202168,"Type II Theories Compactified on Calabi-Yau Threefolds in the Presence of Background Fluxes"
9810256,"Weyl Anomaly in Higher Dimensions and Feynman Rules in Coordinate Space"
9806031,"Wu-Yang Monopoles and Non-Abelian Seiberg-Witten Equations"
0212271,"Four dimensional old minimal N=2 supersymmetrization of R^4"
0106225,"Can the Hierarchy Problem be Solved by Finite-Temperature Massive Fermions in the Randall-Sundrum Model?"
0110230,"Four Dimensional CFT Models with Rational Correlation Functions"
9610053,"Self-Dual Strings and Stability of BPS States in N=2 SU(2) Gauge Theories"
0007086,"Conformal Sigma Models for a Class of $T^{p,q}$ Spaces"
0106016,"Chern-Simons matrix model: coherent states and relation to Laughlin wavefunctions"
9401082,"WBase: a C package to reduce tensor products of Lie algebra representations"
9811216,"Renormalization Group for Matrix Models with Branching Interactions"
9706084,"Regge Behaviour from an Environmentally Friendly Renormalization Group"
9710167,"The Riemann Surface of a Static Dispersion Model and Regge Trajectories"
0205197,"Q-stars and charged q-stars"
9212103,"Dressing operator approach to Moyal algebraic deformation of selfdual gravity"
9910207,"On the Heterotic/F-Theory Duality in Eight Dimensions"
9710234,"Modular Localization, H-Temperatures and the Bethe Ansatz Structure"
9510005,"N=2 String Loops and Spectral Flow"
9611139,"A Generalization of the Casson Invariant"
0012100,"Black holes on thick branes"
9303111,"Dilogarithm Identities in Conformal Field Theory and Group Homology"
9912166,"Puncture of gravitating domain walls"
0009141,"Strong Coupling Effects in non-commutative spaces from OM Theory and supergravity"
9503203,"Curiosities on Free Fock Spaces"
0007035,"Manifestly supersymmetric M-theory"
9510086,"The Power of M Theory"
9403177,"A note on chiral fermions and heterotic strings"
0211212,"Remarks on Black Hole Instabilities and Closed String Tachyons"
0204194,"Topology of Center Vortices"
9702023,"A global anomaly from the Z-string"
9802128,"Theory of a Novel Superstring in Four Dimension"
0206030,"Scale invariant Euclidean field theory in any dimension"
0103160,"A Note on Functional Integral over the Local Gauge Group"
0111281,"Star Algebra Spectroscopy"
9211047,"All Abelian Symmetries of Landau-Ginzburg Potentials"
9511030,"Small Instantons in String Theory"
0203133,"Green Function for Spin 1/2 particle in a Coulomb + Scalar Potential"
9801174,"Duality Invariance of Cosmological Solutions with Torsion"
9904058,"Solution of Potts-3 and Potts-nfty Matrix Models with the Equations of Motion Method"
9808020,"A k Gauge Fixed Type IIB Superstring Action on AdS_{5} X S_{5}"
0009084,"Discrete Symmetries of Functional Determinants"
9707144,"On the Bound States in a Non-linear Quantum Field Theory of a Spinor Field with Higher Derivatives"
9608033,"Bogomolnyi Bounds for Two-Dimensional Lattice Systems"
9404034,"On Exact Integrability of 2D Poincare Gravity"
9305145,"Elliptic solution for modified tetrahedron equations"
9507075,"Dual Polyhedra, Mirror Symmetry and Landau-Ginzburg Orbifolds"
9910240,"The Parisi-Sourlas Mechanism in Yang-Mills Theory?"
9604110,"T-duality and Gauge Symmetry in Supermembrane Theory"
9312205,"q-def oscillator associated with Calogero model and its q-coherent state"
9805190,"Classification of Reflexive Polyhedra in Three Dimensions"
9606001,"The Spectral Action Principle"
9402019,"On Global Aspects Of Gauged Wess-Zumino-Witten Model"
9604085,"The symmetry structure of the heavenly equation"
0003110,"On relevant boundary perturbations of unitary minimal models"
9606101,"The dispersive self-dual Einstein equations and the Toda lattice"
9602145,"K-Models and Type IIB Superstring Backgrounds"
9803054,"Towards Mass Deformed N=4 SO(n) and Sp(k) gauge configurations"
0201138,"Flux Stabilization of D-branes in a non-threshold bound state background"
0203119,"Noncommutative Spacetime, Stringy Spacetime Uncertainty Principle, and Density Fluctuations"
9610073,"Park--Tarter Matrix for a Dyon--Dyon System"
9212116,"Coherent States and Squeezed States, Supercoherent States and Supersqueezed States"
9404011,"Topological conformal field theory with a rational W potential and the dispersionless KP hierarchy"
9206071,"Quantum Theory of Dilaton Gravity in 1+1 Dimensions"
9603188,"Rudiments of Dual Feynman Rules for Yang-Mills Monopoles in Loop Space"
9806080,"Branes with GUTs and supersymmetry breaking"
9909128,"Vertex operators, semiclassical limit for soliton S-matrices and the number of bound states in Affine Toda Field Theories"
9712241,"Integrating Over Higgs Branches"
9604154,"On quantum model of supergravity compensator"
0211063,"Spacetime Energy Decreases under World-sheet RG Flow"
0003011,"Massive Spin 3/2 Electrodynamics"
0205180,"Bouncing and cyclic universes from brane models"
9409188,"On Orbifolds with Discrete Torsion"
0009187,"Exact renormalization flow and domain walls from holography"
0006134,"Brane-World Black Holes in Randall-Sundrum Models"
0206230,"Spin-isospin rotation dynamics"
9911129,"Closed Form Effective Conformal Anomaly Actions in D$eq$4"
0204096,"A note on noncommutative scalar multisolitons"
0212330,"Dimensional Reduction of a Lorentz and CPT-violating Maxwell-Chern-Simons Model"
9305095,"Holomorphic Yang-Mills Theory on Compact Ka}hler Manifolds"
9610025,"Natural renormalization"
9409127,"Operator Formalism on General Algebraic Curves"
0012029,"Fine-Tuning of the Cosmological Constant in Brane Worlds"
0110279,"Lorentz and CPT violations from Chern-Simons modifications of QED"
0107088,"Living with Ghosts"
0109209,"Noncommutative t Hooft Instantons"
9711109,"M-Branes and Their Interactions in Static Matrix Model"
9806121,"Completeness of boundary conditions for the critical three-state Potts model"
0203073,"RSOS revisited"
9212097,"A Finite-Temperature Periodic Structure in (SUPER)STRING Theory"
9312123,"Affine Gelfand-Dickey brackets and holomorphic vector bundles"
0004111,"General matter coupled N=2, D=5 gauged supergravity"
9402073,"Exact Supersymmetric String Solutions in Curved Gravitational Backgrounds"
9702008,"Covariant Field Equations of the M Theory Five-Brane"
0212029,"Entropy of Killing horizons from Virasoro algebra in D-dimensional extended Gauss-Bonnet gravity"
9306044,"On the Operator Content of the Sinh-Gordon Model"
9503016,"Black Hole Entropy and Entropy of Entanglement"
0211160,"Heretics of the False Vacuum: Gravitational Effects On and Of Vacuum Decay 2"
9910079,"Permutation orbifolds"
9712135,"D0-Branes as Instantons in D=4 Super Yang-Mills Theories"
9807060,"Holomorphic curves from matrices"
9912068,"A note on the action-angle variables for the rational Calogero-Moser system"
9911120,"Coset-Space String Compactification Leading To 14 Subcritical Dimensions"
0304074,"Higher gauge theory and a non-Abelian generalization of 2-form electrodynamics"
0205305,"Topological Defects and the Trial Orbit Method"
9704154,"The Dirac-Nambu-Goto p-Branes as Particular Solutions to a Generalized, Unconstrained Theory"
0207166,"Non-BPS Solutions of the Noncommutative CP^1 Model in 2+1 Dimensions"
9401084,"On the Algebraic--Geometrical Solutions of the sine--Gordon Equation"
0109175,"Mother Moose: Generating Extra Dimensions from Simple Groups at Large N"
0201169,"Semiclassical Quantization of Effective String Theory and Regge Trajectories"
9309047,"Superconductivity in $2+1$ dimensions via Kosterlitz-Thouless Mechanism: Large-N and Finite-Temperature Analyses"
9806052,"Khler Moduli Space of a D-Brane at Orbifold Singularities"
9703177,"Loop Quantization of Maxwell Theory and Electric Charge Quantization"
9804179,"Accelerated Electrons and the Unruh Effect"
9902017,"Towards a Nonperturbative Path Integral in Gauge Theories"
9707057,"4th order similarity renormalization of a model hamiltonian"
0211169,"Noncommutative Supersymmetric Theories"
0303073,"Challenges and Obstacles for a Bouncing Universe in Brane Models"
0112122,"Trans-Planckian Physics and the Spectrum of Fluctuations in a Bouncing Universe"
9905163,"Weyl anomaly for Wilson surfaces"
0005078,"Schwinger Pair Production via Instantons in Strong Electric Fields"
0008171,"Fractal distribution function and fractal-deformed Heisenberg algebras"
0301242,"The Fuzzy Ginsparg-Wilson Algebra: A Solution of the Fermion Doubling Problem"
0001013,"Gravity and the Newtonian limit in the Randall-Sundrum model"
9411113,"The Poincare-Birkhoff-Witt theorem for quadratic algebras of Koszul type"
0011178,"On the effective character of a non abelian DBI action"
0109020,"The Fuzzy Kaehler Coset Space with the Darboux Coordinates"
9902151,"Form Factors in Off--Critical Superconformal Models"
0101039,"From noncommutative string/membrane to ordinary ones"
9902134,"The BPS Spectra of Gauge Theories in Two and Four Dimensions"
0302199,"Phantom Matter and the Cosmological Constant"
9504147,"EXTREMAL BLACK HOLES AND ELEMENTARY STRING STATES"
9807185,"Black hole dynamics from instanton strings"
0011015,"Quantum delocalization of the electric charge"
9207023,"On the Chiral Rings in N=2 and N=4 Superconformal Algebras"
9904207,"Non-BPS States and Branes in String Theory"
9506101,"STRONG COUPLING AND THE COSMOLOGICAL CONSTANT"
0212041,"Lightcone Quantization of String Theory Duals of Free Field Theories"
9611183,"Localized Solutions in a 2 Dimensional Landau-Lifshitz Model"
9901124,"One-instanton predictions of Seiberg-Witten curves for product groups"
0206049,"Uniqueness and non-uniqueness of static black holes in higher dimensions"
9502141,"ON THE GENERALIZED ACTION PRINCIPLE FOR SUPERSTRINGS AND SUPERMEMBRANES"
9406196,"An involution and dynamics for the $q$-deformed quantum top"
9801183,"Scale independent spin effects in D-brane dynamics"
9710069,"On Field Theoretic Generalizations of a Poisson Algebra"
9408146,"What Particles Are Described by the Weinberg Theory?"
9411012,"Renormalization group and logarithmic corrections to scaling relations in conformal sector of 4D gravity"
9412118,"Modular Invariance and (Quasi)-Galois symmetry in Conformal Field Theory"
9708093,"Hamiltonian formulation of the D-brane action and the light-cone Hamiltonian"
9702201,"Lectures on Strings and Dualities"
9807142,"Integrable Boundaries, Conformal Boundary Conditions and A-D-E Fusion Rules"
9604161,"Perturbative versus Non-perturbative QFT -- Lessons from the O(3) NLS Model"
0107237,"Stability of bound states in the light-front Yukawa model"
9709023,"Supersymmetry breaking in M-theory"
9204062,"Hawking radiation: a particle physics perspective"
9607102,"Massless black hole pairs in string theory"
0006038,"Geometry and the Low-Energy Theorem in N=1 Supersymmetric Theories"
9811027,"q-Deformed Harmonic Oscillator in Phase Space"
0002253,"The Orbifolds of N=2 Superconformal Theories with c=3"
9604192,"Effective Critical Exponents from Finite Temperature Renormalization Group"
9710062,"An Exact QED_{3+1} Effective Action"
9401067,"Visualizing 2D Quantum Field Theory: Geometry and Informatics of Mobilevision"
9210164,"Point-Like Interactions in String Theory Induced by 2-D Topological Gravity"
9510147,"Area Preserving Diffeomorphisms and 2-d Gravity"
9702019,"Non-critical open strings beyond the semi-classical approximation"
0208085,"Comments on D-branes in flux backgrounds"
0011125,"*-Trek II: *_n Operations, Open Wilson Lines and the Seiberg-Witten Map"
9210131,"Novel Spin and Statistical Properties of Nonabelian Vortices"
0203037,"Band structure in classical field theory"
0104156,"Curved BPS domain wall solutions in five-dimensional gauged supergravity"
0004143,"Remarks on Dirac-like Monopole, Maxwell and Maxwell-Chern-Simons Electrodynamics in D=(2+1)"
9503021,"Conformal Points and Duality of Non-Abelian Thirring Models and Interacting WZNW Models"
0110241,"Abelian projected SU(2) Yang-Mills action for renormalisation group flows"
9712047,"Aspects of U-Duality in Matrix Theory"
9805165,"Anti-de Sitter/CFT Correspondence in Three-Dimensional Supergravity"
9812058,"Compensating fields, bosonization and soldering in QCD2"
0009132,"Time-Like Extra Dimension and Cosmological Constant in Brane Models"
9509076,"Static spherically symmetric solutions to Einstein-Maxwell Dilaton field equations in D dimensions"
9403006,"The Loop Representation in Gauge Theories and Quantum Gravity"
9402064,"The $N=2$ Super-$W_3^{(2)}$ Algebra"
0211004,"Liouville-von Neumann approach and time-dependent Gaussian approximation"
0005003,"A Black Hole Farey Tail"
0104144,"The superintegrable chiral Potts quantum chain and generalized Chebyshev polynomials"
9807028,"Loop Amplitudes in Supergravity by Canonical Quantization"
0204102,"Soliton on Noncommutative Orbifold $ T^2/Z_k $"
9411040,"Eigenvalue Integro-Differential Equations for Orthogonal Polynomials on the Real Line"
9210102,"On the Two-Point Correlation Function in Dynamical Scaling and SCHRdinger Invariance"
9904018,"USp(2k) Matrix Model"
9302143,"Chiral Rings in Topological (W-)Gravity"
0212202,"The Light-Cone Effective Potential"
9304010,"Macroscopic Loop Amplitudes in Two-Dimensional Dilaton Gravity"
9711102,"Fields, Strings and Branes"
0210144,"Could Only Fermions Be Elementary?"
9711076,"BPS-spectra in four dimensions from M-theory"
9804115,"M5 on a torus and the three brane"
0206083,"q-Integration on Quantum Spaces"
9905139,"Supersymmetry Breakdown at Distant Branes: The Super-Higgs Mechanism"
0201182,"An Introduction to the Quantum Supermembrane"
9404138,"Connection between Space-Time Supersymmetry and Non-Commutative Geometry"
0105096,"Massless 3-brane in M-theory"
9804122,"Chern-Simons Theory, Knot Invariants, Vertex Models and Three-manifold Invariants"
9404159,"QCD(1+1) with massless quarks and gauge covariant Sugawara construction"
0205257,"Sphalerons, knots, and dynamical compactification in Yang-Mills-Chern-Simon theories"
9701034,"Degeneration of the Elliptic Algebra $A_{q,p}(idehat{sl_2})$ and Form Factors in the sine-Gordon Theory"
0104076,"Some Notes Concerning the Dynamics of Noncommutative Lumps Corresponding to Nontrivial Vacua in Noncommutative Yang--Mills Models which are perturbative branches of M(atrix) Theory"
9508131,"Worldline Path Integrals for Fermions with Scalar, Pseudoscalar and Vector Couplings"
9909194,"Remark about Non-BPS D-Brane in Type IIA Theory"
9710095,"Introduction to Supersymmetric Gauge Theories"
0012089,"Tachyon condensation using the disc partition function"
0111058,"Dynamics of hot gauge theories"
9808126,"AdS_5 x S^5 Black Hole Metric at O(alpha^3)"
9311116,"Integrable QFT(2) Encoded on Products of Dynkin Diagrams"
9705105,"Two-Loop Beta Functions Without Feynman Diagrams"
9607230,"A Renormalisation Group Study of Three Dimensional Turbulence"
9501028,"A method to determine the operator content of perturbed conformal field theories"
0212249,"Spacetime diffeomorphisms and the geodesic approximation"
9407041,"Quadratic Poisson brackets compatible with an algebra structure"
9404062,"Geometry of the Frenkel-Kac-Segal cocycle"
